#PAGE_URL,title,company-name,job-link,job-link_link,short-description-,location
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=100,IT Operations Team Leader,Union Group,IT Operations Team Leader,https://wuzzuf.net/jobs/p/e88ea363-c2e9-4e45-ac53-fa43f3344ffd-IT-Operations-Team-Leader-Union-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=108,Full Time · Manager · 5-7 Yrs of Exp · Information Technology (IT) · Telecommunication · Computer Science · ITIL V3 · Cloud Architecture · IT Operations · Software Development · Software Engineering - November 10/ 2020,Obour City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=100,IT programming Intern (.Net) - Seven,AIESEC - MANSOURA,IT programming Intern (.Net) - Seven,https://wuzzuf.net/internship/9a0aa1b7-3d08-4f54-85ce-27873427b22d-IT-programming-Intern--Net---Seven-AIESEC---MANSOURA-Uberlandia-Brazil?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=112,Internship · Entry Level · Information Technology (IT) · Computer Science · Programming · Software Development · Engineering · Computer · .NET · English · Node.js · React JS · Computer Engineering - November 5/ 2020,Uberlandia Brazil
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=100,Senior Java Spring Developer,Digital Force,Senior Java Spring Developer,https://wuzzuf.net/jobs/p/1ff43a0d-f8a6-4716-a9b1-a5cc2564398a-Senior-Java-Spring-Developer-Digital-Force-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=110,Full Time · Experienced · 5-7 Yrs of Exp · Git · Tomcat · Software Development · Information Technology (IT) · Java · Computer Science · CSS · HTML · English · Oracle DB · MS SQL · Full Stack - November 12/ 2020,Heliopolis Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=100,IT Help Desk Specialist,E3mel Business for Financial & Managerial Consultancy,IT Help Desk Specialist,https://wuzzuf.net/jobs/p/7b509cbf-1a1a-4e79-9918-3aecc6e45b8e-IT-Help-Desk-Specialist-E3mel-Business-for-Financial-Managerial-Consultancy-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=107,Full Time · Entry Level · 1-3 Yrs of Exp · Males Only · Information Technology (IT) · Help Desk · Computer Science · Installation · Computer · Information Technology · Technology · Science - November 16/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=100,IT Manager/ Project Manager, ,IT Manager/ Project Manager,https://wuzzuf.net/jobs/p/cb4ededd-4e3b-44e9-83b8-c284ca983897-IT-Manager--Project-Manager-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=118,Full Time · Manager · 5+ Yrs of Exp · Information Technology (IT) · PMP · Software · Projects · Software Projects · Project Management · Engineering · Computer Science · Digital Transformation - November 11/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=100,IT Specialist,London International Patient Services,IT Specialist,https://wuzzuf.net/jobs/p/2d5c9c85-4d28-4995-b5b6-4a6cb73344b9-IT-Specialist-London-International-Patient-Services-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=120,Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · CCNA · CISSP · MCSE · Installation · Maintenance · Firewall · Computer Engineering · Computer · Science - November 17/ 2020,Sheraton Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=100,IT Help Desk, ,IT Help Desk,https://wuzzuf.net/jobs/p/db6df47b-9346-4165-ba4d-0e5ce75c7ba4-IT-Help-Desk-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=117,Full Time · Entry Level · 1+ Yrs of Exp · IT HelpDesk · Information Technology (IT) · Software · CCNA · Computer Maintenance · Computer Science · Computer Hardware · MSCA · MCSE · Configurations - November 11/ 2020,Obour City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=100,Head Of Sales (IT Background),Premier Services and Recruitment,Head Of Sales (IT Background),https://wuzzuf.net/jobs/p/cd41d2ca-0e33-49c5-bfac-e4c17a9105bc-Head-Of-Sales-IT-Background-Premier-Services-and-Recruitment-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=116,Full Time · Manager · 10-15 Yrs of Exp · Sales Manager · Sales Director · Business Development Manager · Business Development Director · Business Solution · IT Solution · Sales · Business Development - October 4/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=100,IT Specialist,El Massria Integrated Schools,IT Specialist,https://wuzzuf.net/jobs/p/b6ef3d79-2021-4b33-823b-5149a28903e6-IT-Specialist-El-Massria-Integrated-Schools-Sharqia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=115,Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Computer Science · it help desk · Installation · Maintenance · Computer Hardware · Hardware · Software - November 12/ 2020,10th Of Ramadan City Sharqia
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=100,IT Assistant Manager, ,IT Assistant Manager,https://wuzzuf.net/jobs/p/42bba70d-3735-4652-abca-804b12a8aaf6-IT-Assistant-Manager-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=103,Full Time · Experienced · 12+ Yrs of Exp · Information Technology (IT) · Software · Hardware · Computer Science · Computer Engineering · System Administration · IT/Software Development - November 10/ 2020,Dokki Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=100,IT System Analyst - Banking,Xceed,IT System Analyst - Banking,https://wuzzuf.net/jobs/p/bfdddeb9-52df-4140-ba02-736e1a739615-IT-System-Analyst---Banking-Xceed-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=104,Full Time · Work From Home · Experienced · 7+ Yrs of Exp · Information Technology (IT) · Computer Science · Software · French · Business Analysis · Analysis · Banking · Business · CRM · IS - November 8/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Backend Developer,Bites for Development,Backend Developer,https://wuzzuf.net/jobs/p/a157dff9-ffbf-4f52-9440-901dc92754b2-Backend-Developer-Bites-for-Development-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1019,Full Time · Experienced · 3-6 Yrs of Exp · JavaScript · Node.js · Docker · Typescript based API · Information Technology (IT) · Computer Science · Software Development · PHP · Agile · APIs - October 11/ 2020,Giza Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Senior Back-End Developer,TravelYalla,Senior Back-End Developer,https://wuzzuf.net/jobs/p/566c5c93-d258-43e5-9188-648dd779db87-Senior-Back-End-Developer-TravelYalla-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1012,Full Time · Experienced · 4+ Yrs of Exp · Ajax · JSON · Code Versioning Tools · Git · CSS3 · Payments Gateways · Affiliate Management System · Payfort · Paypal · Authorize.net · Google Checkout - October 12/ 2020,Nasr City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,UI Developer / Designer,Future Face,UI Developer / Designer,https://wuzzuf.net/jobs/p/1d374498-67b7-4eb0-b240-1841758c9504-UI-Developer---Designer-Future-Face-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1005,Full Time · Experienced · 4-10 Yrs of Exp · Information Technology (IT) · Computer Science · UI · Software Development · UX · CSS · HTML · javaScript · Bootstrap · Adobe Illustrator · jQuery - October 15/ 2020,Nasr City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Senior iOS Developer,Mongez,Senior iOS Developer,https://wuzzuf.net/jobs/p/ba9383d9-d32d-47b4-98d3-d023f2351395-Senior-iOS-Developer-Mongez-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1017,Full Time · Experienced · 4+ Yrs of Exp · Startup · Swift · Cocoa Touch · Realm · MVP · MVVM · Viper · RxSwift · Gitflow · CI/CD · Core Data · iOS · Information Technology (IT) · Agile - October 10/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Senior International Marketing Specialist,ITIDA,Senior International Marketing Specialist,https://wuzzuf.net/jobs/p/9d49fd2e-f13e-40b3-8694-d2a7bf4ba004-Senior-International-Marketing-Specialist-ITIDA-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1016,Full Time · Experienced · 3-5 Yrs of Exp · Marketing · E-marketing · Digital Marketing · Business Administration · Research · Social Media · English · Computer Skills · Business · MS Office - October 14/ 2020,6th Of October Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Full-Stack WordPress Developer, ,Full-Stack WordPress Developer,https://wuzzuf.net/jobs/p/b8419269-c899-43e9-919d-4f202e1e1324-Full-Stack-WordPress-Developer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1011,Full Time · Experienced · 3-5 Yrs of Exp · Software Development · Information Technology (IT) · Computer Science · PHP · WordPress · JQuery · English · javaScript · HTML · CSS · HTML5 · CSS3 - October 14/ 2020,Heliopolis Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Senior Front End Developer,Premier Services and Recruitment,Senior Front End Developer,https://wuzzuf.net/jobs/p/51cd2021-2441-4a2d-8ec5-bfa7c4de5022-Senior-Front-End-Developer-Premier-Services-and-Recruitment-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1014,Full Time · Experienced · 3-5 Yrs of Exp · Software Development · Computer Science · javaScript · CSS · HTML5 · frontend Developer · Senior FrontEnd Developer · Information Technology (IT) · jQuery - October 13/ 2020,Sheraton Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,iOS Developer,Ads Solution,iOS Developer,https://wuzzuf.net/jobs/p/533a552f-2eec-4280-a877-51f43f38d9d3-iOS-Developer-Ads-Solution-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1015,Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Computer Science · iOS · Software Development · Swift · Mobile Development · APIs · Git · RESTful · RESTful APIs · Design - October 12/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Front-End Developer (Vue.js),BeSteam,Front-End Developer (Vue.js),https://wuzzuf.net/jobs/p/151b13cf-f59a-4028-b3fd-ba18e1dbaeed-Front-End-Developer-Vue-js-BeSteam-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1003,Full Time · Experienced · 2-3 Yrs of Exp · Information Technology (IT) · Software Development · javaScript · HTML5 · Git · Computer Science · CSS · LESS · SVN · Web · Frameworks · CSS3 · SASS - November 16/ 2020,Nasr City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Business Development Specialist,Talents Arena,Business Development Specialist,https://wuzzuf.net/jobs/p/92c5819b-7fa4-4387-b3ce-0edd218a9f23-Business-Development-Specialist-Talents-Arena-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1006,Full Time · Entry Level · 1-2 Yrs of Exp · Business Development · English · Marketing · Research · Business · Sales Skills · Software Engineering · Sales · Sales Target · Advertising - November 8/ 2020,Smart Village Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Flutter Developer,BCS,Flutter Developer,https://wuzzuf.net/jobs/p/c50cee6f-3bb4-4b8b-bea0-35055379eeba-Flutter-Developer-BCS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1002,Full Time · Experienced · 2-5 Yrs of Exp · Application · Development · Computer Science · Flutter · Software Development · IT/Software Development - October 27/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Sr. Android Developer,TruDoc 24x7,Sr. Android Developer,https://wuzzuf.net/jobs/p/ed456607-af33-4196-ab20-b7d384b7f065-Sr--Android-Developer-TruDoc-24x7-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1004,Full Time · Experienced · 3+ Yrs of Exp · Android · Software Development · Mobile Development · Android SDK · RESTful · Git · Applications · Android UI Design · kotlin · Development - November 16/ 2020,Heliopolis Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Senior .NET Developer Back-end,Dexef,Senior .NET Developer Back-end,https://wuzzuf.net/jobs/p/878a75bd-d297-4517-b225-b0b2efb24538-Senior--NET-Developer-Back-end-Dexef-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1001,Full Time · Experienced · 4-10 Yrs of Exp · senior .net developer · html · css · javascript · jquery · entity framework · Information Technology (IT) · Computer Science · Software Development - October 14/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Senior Full Stack Developer,Global Vision,Senior Full Stack Developer,https://wuzzuf.net/jobs/p/348aeb00-4077-4f7d-8723-b7df78c55502-Senior-Full-Stack-Developer-Global-Vision-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1008,Full Time · Experienced · 5-7 Yrs of Exp · Computer Science · javaScript · Full Stack · Angular · Bootstrap · Design · RESTful · Ruby · PostgreSQL · NodeJS · Software Development - October 15/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Senior Android Developer,Tocaan,Senior Android Developer,https://wuzzuf.net/jobs/p/b8048706-f721-498e-af02-3171d26d8cf0-Senior-Android-Developer-Tocaan-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1018,Full Time · Work From Home · Experienced · 4+ Yrs of Exp · Android · Information Technology (IT) · Computer Science · Software Development · RESTful · APIs · Flutter · RESTful APIs · Development - October 11/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Mobile Development Lead - Android & iOS,Ghyma for Tourism,Mobile Development Lead - Android & iOS,https://wuzzuf.net/jobs/p/1a3cda25-1c8f-48b2-971a-cc8b326c1cea-Mobile-Development-Lead---Android---iOS-Ghyma-for-Tourism-Riyadh-Saudi-Arabia?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1020,Work From Home · Manager · 2-4 Yrs of Exp · Android · iOS · RESTful · Mobile Development · Git · UI · Design · Information Technology (IT) · APIs · Computer Science · Software Development - November 12/ 2020,Riyadh Saudi Arabia
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Full Stack (PHP) Developer,Tech-Hub,Full Stack (PHP) Developer,https://wuzzuf.net/jobs/p/c33f0339-9a75-454d-8afc-1ab0c2280a59-Full-Stack-PHP-Developer-Tech-Hub-Sharjah-United-Arab-Emirates?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1007,Full Time · Experienced · 4-5 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · javaScript · Angular · PHP · MySQL · jQuery · Web Development · MVC · HTML5 - November 16/ 2020,Sharjah United Arab Emirates
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Front-End Developer (React),Majal,Front-End Developer (React),https://wuzzuf.net/jobs/p/406ea11e-2649-41f8-a0e1-6a310edfdb94-Front-End-Developer-React-Majal-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1013,Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Software Development · CSS · HTML · Front-End · React · Git · SASS · Design · Redux · Javascript · ES6 · React Native - October 15/ 2020,Dokki Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Senior SharePoint Developer - Nintex Experience,Ebtkarat Information Technology,Senior SharePoint Developer - Nintex Experience,https://wuzzuf.net/jobs/p/a6272517-2524-432e-bb11-39ef47f8ac1c-Senior-SharePoint-Developer---Nintex-Experience-Ebtkarat-Information-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1010,Full Time · Experienced · 7+ Yrs of Exp · SharePoint · .NET · MVC · ASP.NET · Information Technology (IT) · Computer Science · Software Development · Engineering · HTML · TFS · JS · jQuery - October 14/ 2020,Nasr City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1000,Senior Front End Developer,Radivision,Senior Front End Developer,https://wuzzuf.net/jobs/p/f307bcc8-2d67-4065-8923-b245f5109bbb-Senior-Front-End-Developer-Radivision-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1009,Full Time · Experienced · 4+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · javaScript · Agile · JSON · AWS · SEO · API · Development · Testing · Git - October 13/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1020,PHP Laravel Developer,Esmaar,PHP Laravel Developer,https://wuzzuf.net/jobs/p/0f1eec75-2e38-4dfe-9367-b810576b4bfd-PHP-Laravel-Developer-Esmaar-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1029,Full Time · Entry Level · 1-4 Yrs of Exp · PHP · Laravel · Information Technology (IT) · Software Testing · CSS3 · MySQL · Git · Computer Science · javaScript · Engineering · HTML5 · SQL - November 7/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1020,Senior Android Developer,Singleclic,Senior Android Developer,https://wuzzuf.net/jobs/p/b1f8c5db-4e6a-4772-8bdd-7beedc7b8c60-Senior-Android-Developer-Singleclic-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1040,Full Time · Experienced · 3+ Yrs of Exp · Android · Information Technology (IT) · Computer Science · Software Development · Mobile Development · Kotlin · UI · Design · Development · UX · API - October 6/ 2020,Maadi Cairo
